,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
52,-5.357,-5.193,-5.161,-5.16,-5.159,-5.128,-5.1,-5.078,-4.973,-4.962,-4.92,-4.867,-4.858,-4.848,-4.842,-4.814,-4.79,-4.754,-4.752,-4.694
53,-4.478,-4.471,-4.33,-4.284,-4.193,-4.171,-4.149,-4.118,-4.113,-4.05,-4.046,-4.015,-3.98,-3.961,-3.949,-3.922,-3.867,-3.806,-3.801,-3.79
54,-4.579,-4.493,-4.432,-4.336,-4.324,-4.297,-4.263,-4.255,-4.24,-4.231,-4.22,-4.202,-4.177,-4.119,-4.105,-4.09,-4.057,-4.043,-4.028,-4.016
55,-4.909,-4.809,-4.612,-4.603,-4.596,-4.592,-4.583,-4.58,-4.385,-4.375,-4.371,-4.349,-4.315,-4.306,-4.262,-4.247,-4.218,-4.196,-4.169,-4.151
56,-5.503,-5.255,-5.238,-5.177,-5.095,-5.086,-5.023,-5.016,-4.971,-4.924,-4.913,-4.9,-4.836,-4.8,-4.771,-4.763,-4.745,-4.739,-4.723,-4.699
57,-4.939,-4.884,-4.812,-4.725,-4.606,-4.563,-4.521,-4.507,-4.497,-4.457,-4.442,-4.408,-4.388,-4.37,-4.365,-4.312,-4.29,-4.268,-4.203,-4.177
58,-6.022,-5.977,-5.97,-5.941,-5.936,-5.914,-5.884,-5.858,-5.805,-5.743,-5.656,-5.649,-5.621,-5.615,-5.592,-5.56,-5.449,-5.447,-5.437,-5.388
59,-5.496,-5.341,-5.258,-5.188,-5.154,-5.097,-5.003,-4.985,-4.944,-4.944,-4.925,-4.924,-4.908,-4.893,-4.856,-4.841,-4.815,-4.776,-4.76,-4.717
60,-5.362,-5.273,-5.147,-5.09,-5.086,-5.016,-5.014,-4.952,-4.948,-4.938,-4.9,-4.827,-4.792,-4.77,-4.765,-4.756,-4.74,-4.724,-4.672,-4.631
61,-4.689,-4.583,-4.521,-4.452,-4.395,-4.359,-4.315,-4.301,-4.214,-4.213,-4.203,-4.193,-4.185,-4.129,-4.12,-4.095,-4.072,-4.037,-4.004,-4.003
62,-4.567,-4.376,-4.27,-4.2,-4.183,-4.182,-4.145,-4.076,-4.039,-4.027,-4.022,-4.0,-3.997,-3.93,-3.922,-3.921,-3.889,-3.883,-3.818,-3.752
