,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
65,-6.78,-6.568,-6.51,-6.406,-6.207,-6.169,-6.153,-6.117,-6.06,-6.023,-6.018,-5.986,-5.945,-5.93,-5.867,-5.854,-5.839,-5.795,-5.758,-5.755
66,-6.843,-6.822,-6.621,-6.593,-6.546,-6.461,-6.451,-6.335,-6.201,-6.195,-6.191,-6.161,-6.147,-6.122,-6.117,-6.085,-6.05,-6.018,-6.012,-5.981
67,-5.746,-5.733,-5.669,-5.668,-5.65,-5.596,-5.572,-5.541,-5.536,-5.517,-5.483,-5.465,-5.457,-5.437,-5.407,-5.365,-5.337,-5.329,-5.327,-5.247
68,-6.862,-6.803,-6.776,-6.772,-6.728,-6.703,-6.63,-6.59,-6.559,-6.554,-6.546,-6.545,-6.531,-6.51,-6.509,-6.474,-6.445,-6.443,-6.413,-6.315
69,-8.652,-8.472,-8.316,-8.286,-8.278,-8.25,-8.138,-8.138,-8.093,-8.076,-8.044,-8.025,-8.013,-7.985,-7.931,-7.884,-7.83,-7.761,-7.749,-7.692
70,-6.024,-5.817,-5.752,-5.663,-5.613,-5.537,-5.486,-5.38,-5.376,-5.372,-5.339,-5.261,-5.26,-5.244,-5.239,-5.238,-5.203,-5.199,-5.191,-5.027
71,-6.022,-5.84,-5.795,-5.731,-5.654,-5.652,-5.628,-5.574,-5.534,-5.486,-5.471,-5.406,-5.382,-5.356,-5.356,-5.35,-5.341,-5.341,-5.321,-5.308
72,-6.48,-6.202,-6.195,-6.13,-5.923,-5.802,-5.796,-5.711,-5.701,-5.695,-5.693,-5.663,-5.65,-5.649,-5.629,-5.62,-5.611,-5.597,-5.596,-5.519
73,-5.906,-5.9,-5.837,-5.784,-5.739,-5.69,-5.687,-5.654,-5.619,-5.597,-5.571,-5.558,-5.517,-5.504,-5.475,-5.443,-5.433,-5.426,-5.349,-5.235
74,-6.344,-6.248,-6.211,-6.162,-6.146,-6.085,-6.08,-6.069,-6.013,-6.002,-5.998,-5.966,-5.964,-5.949,-5.941,-5.934,-5.914,-5.897,-5.891,-5.877
75,-7.057,-7.046,-6.93,-6.851,-6.759,-6.701,-6.665,-6.628,-6.623,-6.609,-6.587,-6.582,-6.567,-6.558,-6.556,-6.551,-6.536,-6.485,-6.479,-6.474
76,-6.151,-6.122,-6.049,-6.031,-6.025,-6.0,-5.968,-5.937,-5.925,-5.907,-5.903,-5.83,-5.81,-5.807,-5.796,-5.793,-5.79,-5.783,-5.76,-5.683
77,-6.664,-6.576,-6.506,-6.498,-6.433,-6.407,-6.406,-6.352,-6.351,-6.346,-6.321,-6.312,-6.166,-6.165,-6.09,-6.085,-6.082,-6.042,-5.966,-5.909
78,-7.081,-6.892,-6.799,-6.702,-6.652,-6.588,-6.585,-6.573,-6.499,-6.489,-6.436,-6.401,-6.398,-6.318,-6.315,-6.314,-6.28,-6.23,-6.219,-6.215
79,-6.846,-6.746,-6.678,-6.646,-6.616,-6.607,-6.583,-6.575,-6.551,-6.533,-6.517,-6.478,-6.439,-6.408,-6.372,-6.36,-6.316,-6.261,-6.248,-6.193
80,-9.359,-8.948,-8.937,-8.855,-8.813,-8.752,-8.737,-8.715,-8.677,-8.631,-8.627,-8.574,-8.561,-8.505,-8.504,-8.453,-8.373,-8.362,-8.307,-8.252
81,-6.492,-6.439,-6.334,-6.327,-6.315,-6.198,-6.176,-6.168,-6.128,-6.104,-6.081,-6.067,-6.026,-6.017,-6.01,-6.006,-5.978,-5.928,-5.914,-5.858
82,-6.063,-6.053,-6.013,-5.948,-5.885,-5.852,-5.824,-5.805,-5.803,-5.794,-5.792,-5.727,-5.707,-5.687,-5.668,-5.664,-5.632,-5.621,-5.616,-5.575
83,-5.218,-5.217,-5.096,-4.989,-4.974,-4.921,-4.853,-4.843,-4.84,-4.839,-4.837,-4.836,-4.743,-4.707,-4.684,-4.653,-4.62,-4.598,-4.567,-4.545
84,-6.404,-6.266,-6.173,-6.094,-6.028,-6.023,-6.014,-6.01,-6.005,-5.973,-5.94,-5.904,-5.899,-5.836,-5.797,-5.753,-5.732,-5.697,-5.635,-5.578
85,-6.39,-6.379,-6.378,-6.123,-6.081,-5.993,-5.879,-5.829,-5.808,-5.801,-5.799,-5.769,-5.736,-5.719,-5.678,-5.611,-5.593,-5.558,-5.541,-5.533
86,-6.695,-6.585,-6.325,-6.175,-6.133,-6.083,-6.082,-6.018,-6.001,-5.975,-5.969,-5.949,-5.908,-5.892,-5.838,-5.807,-5.781,-5.709,-5.695,-5.686
87,-5.984,-5.959,-5.866,-5.835,-5.831,-5.778,-5.772,-5.752,-5.729,-5.702,-5.698,-5.659,-5.592,-5.537,-5.534,-5.489,-5.464,-5.414,-5.405,-5.33
88,-6.23,-6.195,-6.0,-5.994,-5.977,-5.964,-5.888,-5.861,-5.846,-5.834,-5.759,-5.74,-5.732,-5.731,-5.713,-5.694,-5.684,-5.669,-5.646,-5.624
89,-6.762,-6.677,-6.624,-6.559,-6.496,-6.445,-6.348,-6.283,-6.272,-6.217,-6.192,-6.19,-6.183,-6.181,-6.178,-6.174,-6.15,-6.148,-6.108,-6.097
90,-5.115,-5.047,-4.993,-4.97,-4.917,-4.904,-4.879,-4.838,-4.819,-4.755,-4.706,-4.695,-4.683,-4.683,-4.67,-4.664,-4.658,-4.637,-4.604,-4.539
91,-7.215,-7.208,-7.177,-7.173,-7.151,-7.14,-7.081,-7.048,-7.0,-6.938,-6.912,-6.881,-6.874,-6.802,-6.767,-6.694,-6.687,-6.683,-6.651,-6.65
92,-7.27,-7.01,-6.871,-6.794,-6.779,-6.705,-6.67,-6.589,-6.572,-6.499,-6.457,-6.443,-6.394,-6.349,-6.322,-6.315,-6.312,-6.276,-6.259,-6.203
93,-6.49,-6.396,-6.331,-6.174,-6.127,-6.092,-6.085,-6.078,-6.072,-6.049,-6.048,-6.03,-6.028,-6.022,-5.996,-5.98,-5.959,-5.905,-5.901,-5.895
